Line,Group,GEBV_Brix,GEBV_Axis_length,GEBV_Immature_fruit_external_color_L,GEBV_External_immature_fruit_color_green,GEBV_Fruit_external_color_a,GEBV_Fruit_fasciation,GEBV_Fruit_maximum_length,GEBV_Fruit_maximum_width,GEBV_Fruit_pungency,GEBV_Fruit_shape_index,GEBV_Fruit_weight,GEBV_Locule_number,GEBV_Total_plant_height,GEBV_Pericarp_thickness,GEBV_Total_fruit_weight,GEBV_Total_fruit_number
GPC001150,Core,-0.423904871557001,2.13120663953158,1.56101305609953,-0.0614305731005862,1.13832490678368,-0.306892348559797,-2.13441262005073,-0.81486100877407,0.0376292137366312,0.62423175110724,-3.94039096087679,-0.227689785427581,6.87390524578646,-0.517361492325963,-134.301213251488,58.8378858257432
GPC001220,Core,-0.602748637315168,0.277437164276913,3.54681855297986,-0.33587109863463,0.436712918292064,-0.262073492661182,-1.50059752934654,-0.268575718342515,0.0249912094344173,0.377527511889675,3.25920083582118,-0.104160604234464,3.55898676705544,-0.0613722809762844,-74.8739409849266,30.1587911227912
GPC001490,Core,-1.77779296713378,-3.71443862852705,-6.10375245969056,0.114403453053517,-9.29275958465942,0.953485167698738,0.165612264476646,5.1530328603041,-0.926831312925895,-3.51029232269129,127.798467357443,0.890586314986485,-14.8724968971649,3.50943511612994,432.540260235635,-32.1770915533079
GPC001740,Core,-0.533884278983593,0.24080171460363,-0.054685682501474,-0.0683226865518064,-2.65250434208805,-0.0365147279684129,-1.48487666594411,0.784273761838427,-0.201541518307581,-0.85067469102406,22.8771297373835,0.0527266872963915,1.7004631534112,0.722009473393532,13.6831224602081,13.9199803496074
GPC001800,Core,-0.510756877283686,0.368869148105105,-0.284599838410791,-0.0580777351485262,-2.62995513821502,-0.0440083504822015,-1.31859951861939,0.78537238707755,-0.216348219607071,-0.811915580115391,23.4738712175668,0.056064694560678,1.74688864964656,0.721366819792882,13.4381484862886,14.1948781763219
GPC001870,Core,-0.536006972285964,0.653777580134591,-0.288702817498423,-0.0572986343320853,-2.45192145232685,-0.0445817897607121,-1.31219654887713,0.769074659583265,-0.219625217634864,-0.761739240768457,23.0656529787042,0.0434449143241179,2.2165425214037,0.720953111794175,13.1495800709681,14.0646490567859
GPC001970,Core,-0.510231966618693,0.540154384114361,-0.385497002089713,-0.0449034548568496,-2.78955615418709,-0.0700316958234452,-1.38134915228483,0.749110983648303,-0.212994478358502,-0.737678785822738,23.7258178318942,0.0451448280220696,2.16629322356465,0.699274527217241,4.42570650262447,14.0302488303024
GPC002050,Core,-0.513563122544367,0.329677438820766,0.0368750821371144,-0.061241541342825,-2.47556479340716,-0.0631169406795358,-1.45701984513487,0.699932858226246,-0.200826038987933,-0.726379828985867,22.3897875949391,0.0370161510649584,1.82032282272774,0.669541505072569,1.81147965268047,15.0108676346042
GPC002070,Core,-0.513371539640353,0.253460931139102,-0.0225122980325709,-0.0672304349335154,-2.37406067865635,-0.0617217225028559,-1.485079794722,0.715322503520032,-0.202118085804424,-0.787125933622596,22.1850286661561,0.0479085968430931,1.8152859356919,0.657745136440757,4.5429600739627,14.7226514293116
GPC002370,Core,-2.01868119766588,-4.3514041760269,-8.81809784201605,0.34745889756313,-9.8113686126857,0.918161777048919,0.344677710520267,5.63602545715721,-0.984288992656861,-3.49057227585785,141.540281803561,0.910829083866355,-16.8926746438394,3.91374536756121,449.882852332677,-36.026359914726
